Keef Hartley,blues rock
Black Peaks,progressive metal
Palm Reader,metalcore
Palm Reader,melodic hardcore
Palm Reader,post-hardcore
Trapeze,funk rock
Trapeze,hard rock
Dur‐Dur Band,afrobeat
Social Parasites,punk
Social Parasites,skate punk
Social Parasites,ska punk
Social Parasites,psychobilly
Theo Travis,jazz fusion
Theo Travis,ambient
Filthkick,grindcore
Filthkick,hardcore punk
Armada,indonesian pop
Armada,malay
Armada,malay pop
Kandace Springs,vocal jazz
Kandace Springs,jazz
Kandace Springs,smooth jazz
The Soft Pack,garage rock
Hanoi Rocks,glam metal
Hanoi Rocks,finnish rock
Hanoi Rocks,glam rock
The Varukers,hardcore punk
The Varukers,punk
Tom Kitching,folk
Darts,rockabilly
Darts,glam rock
Darts,doo-wop
Mama’s Boys,album rock
Smokie,glam rock
Lumerians,space rock
Lumerians,krautrock
Lumerians,psychedelic rock
Lumerians,stoner rock
Lumerians,acid rock
Ryan Francesconi and Mirabai Peart,lullaby
Rod Picott,americana
Rod Picott,alt country
Rod Picott,blues rock
Pitch Black,dub
Pitch Black,nz reggae
Pitch Black,downtempo
Third World War,reggae
Third World War,roots reggae
Robert Jon & The Wreck,southern rock
Robert Jon & The Wreck,blues rock
Robert Jon & The Wreck,modern blues
Robert Jon & The Wreck,country rock
Robert Jon & The Wreck,blues
The Flatliners,punk
The Flatliners,ska punk
The Flatliners,skate punk
The Flatliners,melodic hardcore
Denzel Curry,punk rap
These Wicked Rivers,blues rock
These Wicked Rivers,modern blues
Dirty Words,hardstyle
Dirty Words,frenchcore
The Coral,britpop
Stephen Duffy,new wave
Common Sense Kid,ska punk
Common Sense Kid,ska
Eoghan Ó Ceannabháin,celtic
Ovary Lodge,tropical house
The Cinelli Brothers,blues
The Cinelli Brothers,blues rock
The Cinelli Brothers,modern blues
The Cinelli Brothers,soul blues
The Pop Group,post-punk
The Pop Group,avant-garde
The Pop Group,noise rock
The Pop Group,proto-punk
The Pop Group,new wave
Minus the Intention,pop punk
Minus the Intention,emo
Michael Bublé,christmas
VTSS,acid techno
VTSS,techno
VTSS,hard techno
Shy FX,jungle
Shy FX,drum and bass
Shy FX,bassline
Ducks Deluxe,proto-punk
Ducks Deluxe,power pop
"StOp,sToP!",glam metal
Bicurious,math rock
Bear’s Den,folk pop
Bear’s Den,indie folk
Duncan Wisbey,exotica
Alvin Lee,blues
Alvin Lee,blues rock
Alvin Lee,modern blues
Hell Is for Heroes,post-hardcore
Hadouken!,new rave
Absolva,heavy metal
Brant Bjork and The Bros,stoner rock
Brant Bjork and The Bros,space rock
Brant Bjork and The Bros,sludge metal
The Obsessed,hard techno
The Obsessed,techno
The Obsessed,hard house
Human Cull,grindcore
’68,breakcore
’68,jungle
The Severn Collective,jazz rap
The Severn Collective,nu jazz
The Rays,doo-wop
Martha Reeves and the Vandellas,motown
Martha Reeves and the Vandellas,northern soul
Martha Reeves and the Vandellas,soul
Corrina Hewat,celtic
Alfie Tyson-Brown,musicals
Planningtorock,electroclash
The Macc Lads,punk
Maxine Brown,northern soul
Maxine Brown,doo-wop
Turbowolf,stoner rock
Amadou & Mariam,afropop
The Dare,electroclash
Jah Shaka,dub
Jah Shaka,roots reggae
Jah Shaka,reggae
Gwenno,space rock
Dead or Alive,hi-nrg
Dead or Alive,synthpop
Ewan MacColl & Peggy Seeger,sea shanties
Ewan MacColl & Peggy Seeger,folk
Ewan MacColl & Peggy Seeger,celtic
William D. Drake,art rock
William D. Drake,progressive rock
Simon & Garfunkel,folk rock
Simon & Garfunkel,folk
The Sinyx,hardcore punk
New Fast Automatic Daffodils,madchester
New Fast Automatic Daffodils,alternative dance
New Fast Automatic Daffodils,britpop
Desert Storm,crunk
Two Door Cinema Club,indie
Two Door Cinema Club,indietronica
Benjamin Francis Leftwich,indie folk
Field Music,choral
Field Music,christmas
Field Music,requiem
Field Music,classical
Ignacy Jan Paderewski,classical piano
Ignacy Jan Paderewski,classical
Upon This Dawning,metalcore
Upon This Dawning,post-hardcore
Upon This Dawning,screamo
Hullabaloo,children's music
Peter Mulvey,acoustic folk
Peter Mulvey,singer-songwriter
Peter Mulvey,folk
Duster Bennett,blues
Duster Bennett,blues rock
The Stranglers,proto-punk
The Stranglers,new wave
Mari Mathias,celtic
Mohammad Syfkhan,cold wave
Mohammad Syfkhan,darkwave
Mohammad Syfkhan,baroque pop
Outside the Original,musicals
LaFaro,noise rock
Laid,britpop
Laid,madchester
Shop Assistants,jangle pop
Shop Assistants,indie pop
Flayed Disciple,thrash metal
Flayed Disciple,death metal
Flayed Disciple,melodic metal
Freestylers,breakbeat
Freestylers,big beat
Freestylers,dubstep
Laura Mvula,neo soul
First Men In Space,space music
Elvis Costello & The Attractions,power pop
Hatis Noit,experimental
Silver Moth,post-rock
Mitch Malloy,album rock
Mitch Malloy,arena rock
Mitch Malloy,glam metal
Mitch Malloy,hard rock
Erja Lyytinen,modern blues
Erja Lyytinen,blues
Erja Lyytinen,blues rock
Erja Lyytinen,finnish rock
Tantara,thrash metal
Tantara,speed metal
Tantara,groove metal
Hillfolk Noir,bluegrass
Hillfolk Noir,americana
Hillfolk Noir,gothic country
Hillfolk Noir,acoustic folk
Tophy Dye,hi-nrg
Mogwai,post-rock
Mogwai,shoegaze
Nia Archives,jungle
Nia Archives,drum and bass
Nia Archives,uk garage
29th & Dearborn,christian hip hop
The Pearlfishers,chamber pop
The Pearlfishers,power pop
The Pearlfishers,baroque pop
The Pearlfishers,jangle pop
Sweet,glam rock
Hellions,melodic hardcore
The Marble Arches,shoegaze
Superego,lo-fi
The Bootleg Beatles,classic rock
The Bootleg Beatles,psychedelic rock
Green Lung,stoner rock
Green Lung,doom metal
Green Lung,sludge metal
Hector Bizerk,experimental hip hop
Maxïmo Park,indie
Maxïmo Park,britpop
Maxïmo Park,indie rock
Black Lips,garage rock
Nico Moreno,hard techno
Nico Moreno,techno
Nico Moreno,tekno
Nico Moreno,acid techno
Nico Moreno,rave
Nico Moreno,hardcore techno
John Foxx,synthpop
John Foxx,ambient
John Foxx,new wave
John Foxx,cold wave
John Foxx,post-punk
John Foxx,electroclash
Ese & The Vooduu People,mexican hip hop
The March Violets,deathrock
The March Violets,post-punk
The March Violets,darkwave
The March Violets,cold wave
Snowy White,blues
Snowy White,blues rock
Dolores Keane,celtic
The Gary Moore Band,blues rock
Feeder,britpop
Crooked Still,bluegrass
Crooked Still,newgrass
Crooked Still,gothic country
Crooked Still,americana
Crooked Still,folk
Gaz Brookfield,folk punk
Gaz Brookfield,acoustic folk
Ben Marwood,folk punk
Dorje,progressive metal
Dorje,djent
Daisy Chainsaw,noise rock
Section 25,post-punk
Section 25,cold wave
Section 25,darkwave
Section 25,new wave
Section 25,madchester
Section 25,ebm
Nick Tarry,progressive house
Nick Tarry,organic house
Iron Fist of the Sun,dark ambient
Iron Fist of the Sun,industrial
Iron Fist of the Sun,noise rock
Iron Fist of the Sun,neofolk
Iron Fist of the Sun,drone
The Prodigy,big beat
The Prodigy,breakbeat
The Prodigy,rave
The Prodigy,hardcore techno
Birdeatsbaby,dark cabaret
Real Farmer,post-punk
Real Farmer,noise rock
Usher,r&b
Celtic Frost,black metal
Celtic Frost,thrash metal
Celtic Frost,metal
Celtic Frost,doom metal
Celtic Frost,speed metal
Celtic Frost,death metal
Celtic Frost,gothic metal
Tide Lines,celtic rock
Tide Lines,celtic
Victorius,power metal
Victorius,melodic metal
Victorius,japanese vgm
Victorius,pirate metal
Victorius,symphonic metal
Victorius,speed metal
Hopper,southern gospel
Hopper,christian country
London Symphony Orchestra,classical
London Symphony Orchestra,orchestra
London Symphony Orchestra,opera
Neil Hamburger,comedy
Neil Hamburger,spoken word
Theatre of Hate,deathrock
Theatre of Hate,post-punk
Theatre of Hate,darkwave
Theatre of Hate,new wave
Theatre of Hate,cold wave
Kepler Ten,progressive rock
Kepler Ten,arena rock
Kepler Ten,progressive metal
Acid Age,thrash metal
Acid Age,groove metal
HMLTD,art rock
HMLTD,post-punk
[spunge],ska punk
[spunge],ska
The Prize,power pop
The Van T’s,classical
The Van T’s,classical piano
The Van T’s,chamber music
Under,big beat
Under,electronica
High Above the Storm,post-rock
Cardinal Black,modern blues
Cardinal Black,blues rock
The Verve,britpop
The Verve,shoegaze
Show of Hands,folk
Show of Hands,folk rock
Show of Hands,sea shanties
Joy Crookes,alternative r&b
The Clancy Brothers and Tommy Makem,celtic
James Gang,classic rock
James Gang,southern rock
A Place to Bury Strangers,shoegaze
A Place to Bury Strangers,noise rock
A Place to Bury Strangers,post-punk
A Place to Bury Strangers,cold wave
A Place to Bury Strangers,darkwave
A Place to Bury Strangers,dream pop
A Thousand Enemies,sea shanties
A Thousand Enemies,soundtrack
The Smiths,new wave
The Smiths,madchester
The Smiths,jangle pop
Desecration,death metal
Desecration,grindcore
Six Sins Till Sunday,electronic rock
Six Sins Till Sunday,stoner rock
Six Sins Till Sunday,groove metal
Simone Felice,indie folk
Simone Felice,americana
The Graham Bond Organisation,blues rock
FKA twigs,art pop
FKA twigs,alternative r&b
Cursive,post-hardcore
Cursive,emo
Above & Beyond,trance
Above & Beyond,progressive trance
Above & Beyond,progressive house
Rhoda Dakar,ska
Rhoda Dakar,rocksteady
Rhoda Dakar,ska punk
Moose Blood,pop punk
Moose Blood,midwest emo
Oxbow,noise rock
Oxbow,art rock
Oxbow,avant-garde
Oxbow,experimental
The Primevals,post-punk
The Primevals,new wave
The Primevals,psychobilly
Penetration,punk
Penetration,proto-punk
Penetration,new wave
Penetration,post-punk
Matt Furniss,tech house
Hamish Imlach,folk
Hamish Imlach,celtic
Pinkerton’s Assorted Colours,baroque pop
Suffocation,death metal
Suffocation,grindcore
Suffocation,metal
Suffocation,deathcore
Charlie Dore,children's music
Charlie Dore,lullaby
Alice in Chains,grunge
Alice in Chains,post-grunge
The Incredible String Band,psychedelic rock
The Incredible String Band,folk rock
The Incredible String Band,folk
The Incredible String Band,acid rock
Shabaka Hutchings,nu jazz
The Wonder Years,pop punk
The Wonder Years,emo
The Wonder Years,midwest emo
The Wonder Years,emo pop
King King,blues rock
King King,modern blues
King King,blues
911,v-pop
Cat In A Drum,liquid funk
Cat In A Drum,drum and bass
Malice,visual kei
Malice,j-rock
Hot Dub Time Machine,indietronica
Hot Dub Time Machine,alternative dance
Hot Dub Time Machine,new rave
Hot Dub Time Machine,indie dance
Backxwash,experimental hip hop
Backxwash,horrorcore
Deliberate,children's music
Ramage Inc.,progressive metal
Ramage Inc.,groove metal
Mike West,gothic country
Absolute Bowie,glam rock
Absolute Bowie,art rock
Patti Smith,proto-punk
London Community Gospel Choir,gospel
Skipinnish,celtic
Skipinnish,celtic rock
Skipinnish,traditional music
Last Wishes,hardcore
Last Wishes,hardcore punk
Amenra,sludge metal
Amenra,doom metal
Amenra,post-rock
The Cropdusters,celtic rock
The Cropdusters,folk punk
Muse,alternative rock
Muse,rock
Baba Naga,stoner rock
Baba Naga,space rock
April Verch,french pop
Duskwood,stoner rock
Duskwood,space rock
Duskwood,sludge metal
Duskwood,doom metal
Jez Lowe and Andy May,folk
Jez Lowe and Andy May,traditional music
Sub Focus,drum and bass
Sub Focus,liquid funk
Haswell & Hecker,musicals
Tom Robinson,glam rock
Chubby Checker,rock and roll
Pete Roth Trio,neoclassical
State Champs,pop punk
State Champs,acoustic pop
State Champs,punk
Charles,jazz
Charles,hard bop
Charles,bebop
Charles,free jazz
Charles,cool jazz
David Grubb,post-rock
David Grubb,slowcore
David Grubb,experimental
David Grubb,avant-garde
Marina Herlop,experimental
Marina Herlop,art pop
The Shadows,surf rock
The Shadows,rock and roll
Angie Palmer,folk rock
Angie Palmer,country rock
Be Like Pablo,power pop
UNKLE,trip hop
UNKLE,downtempo
Anti-Nowhere League,punk
Anti-Nowhere League,hardcore punk
Tragic Pleasure,glam rock
Tragic Pleasure,christmas
Kid Congo & The Pink Monkey Birds,space rock
Kid Congo & The Pink Monkey Birds,garage rock
Fun Lovin’ Criminals,rap rock
Frank Skinner,comedy
FEVER,rap metal
FEVER,rap rock
Zombina and the Skeletones,psychobilly
Zombina and the Skeletones,deathrock
Zombina and the Skeletones,rockabilly
Phil King,worship
Mo-Dettes,post-punk
Rosalie Cunningham,dark cabaret
Queensrÿche,progressive metal
Queensrÿche,glam metal
Queensrÿche,heavy metal
Queensrÿche,metal
Queensrÿche,progressive rock
Queensrÿche,hard rock
Pete Tong,melodic techno
Tale of Us,melodic techno
Tale of Us,techno
Tale of Us,melodic house
Tale of Us,minimal techno
caroline,art pop
Disclosure,house
The Datsuns,garage rock
After the Fire,new wave
Heart of a Dog,djent
Heart of a Dog,metalcore
Heart of a Dog,deathcore
Heart of a Dog,progressive metal
Heart of a Dog,metal
Wille and the Bandits,blues rock
Wille and the Bandits,modern blues
Wille and the Bandits,gothic country
Ginger Wildheart,power pop
The Marionettes,deathrock
The Marionettes,darkwave
The Marionettes,post-punk
The Marionettes,gothic metal
Attila the Stockbroker,folk punk
Attila the Stockbroker,spoken word
Aja,marathi pop
Aja,devotional
Aja,bollywood
Aja,bhajan
Aja,hindi pop
Aja,desi
Gryphon,progressive rock
Gryphon,art rock
Gryphon,symphonic rock
Gryphon,medieval
Logic1000,lo-fi house
Cavetown,bedroom pop
Cornelius,shibuya-kei
Cornelius,indietronica
Pat,proto-punk
Supersuckers,psychobilly
Supersuckers,rockabilly
Supersuckers,alt country
Oasis Maybe,britpop
Oasis Maybe,madchester
Naevus,neofolk
Naevus,noise rock
Naevus,neoclassical
Inca Hoots,roots reggae
Inca Hoots,dub
Inca Hoots,reggae
Inca Hoots,rocksteady
Inca Hoots,lovers rock
Inca Hoots,ragga
The Beloved,madchester
Stay in Nothing,shoegaze
Bad Religion,punk
Bad Religion,skate punk
Bad Religion,hardcore punk
Bad Religion,ska punk
Bad Religion,melodic hardcore
George Thorogood & the Destroyers,classic rock
George Thorogood & the Destroyers,blues rock
George Thorogood & the Destroyers,southern rock
His Clancyness,dream pop
The Milk Men,blues rock
Bowen,classic rock
Bowen,rock
Bowen,glam rock
Savage Messiah,thrash metal
Savage Messiah,speed metal
Savage Messiah,heavy metal
Savage Messiah,power metal
Feast of Fiddles,folk
Karin Park,dark ambient
Karin Park,melodic techno
Fill The Blank,rap rock
A Forest of Stars,black metal
A Forest of Stars,avant-garde
The Users,power pop
The Users,punk
The Users,proto-punk
Goatwhore,black metal
Goatwhore,death metal
Goatwhore,thrash metal
Goatwhore,sludge metal
Goatwhore,speed metal
Goatwhore,metal
Delta Sleep,math rock
Delta Sleep,midwest emo
Kings Of Hong Kong,psychobilly
Kings Of Hong Kong,rockabilly
Kings Of Hong Kong,surf rock
The Staves,indie folk
William Basinski,ambient
William Basinski,drone
William Basinski,dark ambient
William Basinski,minimalism
Robin Trower,blues rock
Robin Trower,blues
Robin Trower,modern blues
Black Sabbitch,metal
Black Sabbitch,heavy metal
Black Sabbitch,rock
Black Sabbitch,stoner rock
Black Sabbitch,hard rock
Black Sabbitch,doom metal
Black Sabbitch,classic rock
Tori Amos,singer-songwriter
Tori Amos,art pop
Danny Williams,northern soul
Dropout Kings,rap metal
Dropout Kings,rap rock
Dropout Kings,nu metal
...And Stars Collide,post-rock
David & Jonathan,glam rock
David & Jonathan,art rock
Zen Motel,arena rock
Eat Static,psytrance
Nails,grindcore
Nails,hardcore
Nails,hardcore punk
Nails,sludge metal
Nails,death metal
The Easybeats,proto-punk
The Easybeats,psychedelic rock
The Easybeats,garage rock
Ninotchka,folk punk
The Black Maria,post-hardcore
The Black Maria,screamo
The Black Maria,emocore
Heroes for Sale,medieval
Heroes for Sale,soundtrack
Test Dept.,industrial
Test Dept.,neofolk
Test Dept.,ebm
Test Dept.,new beat
Test Dept.,industrial rock
Test Dept.,dark ambient
SLUNG,bassline
Sathamel,black metal
Sathamel,death metal
Dead Can Dance,neofolk
Dead Can Dance,darkwave
Dead Can Dance,neoclassical
Dead Can Dance,deathrock
Dead Can Dance,new age
Dead Can Dance,post-punk
Dead Can Dance,cold wave
The Pandamonium,psychedelic pop
The Pandamonium,psychedelic rock
The Pandamonium,baroque pop
The Walkabouts,alt country
The Walkabouts,chamber pop
The Walkabouts,americana
The Walkabouts,gothic country
Alien Chicks,post-punk
Ken Pustelnik's Groundhogs,pop country
Empathy Test,synthpop
Empathy Test,ebm
Empathy Test,darkwave
Empathy Test,synthwave
Empathy Test,cold wave
Empathy Test,electropop
Tiny Moving Parts,midwest emo
Tiny Moving Parts,math rock
Tiny Moving Parts,pop punk
Tiny Moving Parts,emo
Tiny Moving Parts,emo pop
"Kevin Ayers, John Cale, Brian Eno & Nico",ambient
"Kevin Ayers, John Cale, Brian Eno & Nico",art rock
"Kevin Ayers, John Cale, Brian Eno & Nico",krautrock
"Kevin Ayers, John Cale, Brian Eno & Nico",minimalism
"Kevin Ayers, John Cale, Brian Eno & Nico",drone
"Kevin Ayers, John Cale, Brian Eno & Nico",glam rock
The June Brides,jangle pop
The June Brides,indie pop
Acid Reign,thrash metal
Acid Reign,speed metal
Nick Capaldi,power pop
Fashion,indorock
Blackheart,dubstep
Blackheart,thai hip hop
Blackheart,dub
Erasure,synthpop
Erasure,new wave
Nocturne Wulf,melodic death metal
Céline Gillain,cold wave
Matt Wand,free jazz
Matt Wand,avant-garde
Matt Wand,experimental
InnerPartySystem,electronic rock
Crippled Fox,grindcore
Crippled Fox,hardcore punk
Killing Miranda,industrial rock
Killing Miranda,industrial metal
Killing Miranda,ebm
Killing Miranda,deathrock
Killing Miranda,industrial
Killing Miranda,darkwave
Cybernetic Witch Cult,stoner rock
Cybernetic Witch Cult,sludge metal
Cybernetic Witch Cult,doom metal
Cybernetic Witch Cult,space rock
Gail Brand,bossa nova
Feral Sun,album rock
Calibre,liquid funk
Calibre,drum and bass
Calibre,jungle
Calibre,breakbeat
Badly Drawn Boy,chamber pop
Badly Drawn Boy,britpop
Iron Maiden,heavy metal
Iron Maiden,metal
Iron Maiden,hard rock
Iron Maiden,rock
Oblivians,garage rock
Blackfoot Sue,glam rock
The Crystal Teardrop,garage rock
Biffy Clyro,modern rock
Attrition,industrial
Attrition,ebm
Attrition,dark cabaret
Attrition,darkwave
Attrition,cold wave
Attrition,deathrock
Attrition,neofolk
Dead Weight,hardcore
Edgar Jones,northern soul
Blitzkrieg,heavy metal
Blitzkrieg,speed metal
The Sherlocks,indie
Deep Sea Jazz Trio,jazz
Haze,uk drill
Haze,drill
Haze,grime
Dana Gavanski,art pop
Lindisfarne,folk rock
Wallowing,sludge metal
Wallowing,doom metal
Johnny Johnson & The Bandwagon,northern soul
Johnny Johnson & The Bandwagon,motown
Judith Owen,vocal jazz
Sonic Boom Six,ska punk
Sonic Boom Six,ska
Cancer,death metal
Cancer,grindcore
Young Bucks,southern hip hop
Young Bucks,crunk
Evil Blizzard,space rock
Evil Blizzard,noise rock
DJ Krush,trip hop
Delain,symphonic metal
Delain,gothic metal
Delain,symphonic rock
Delain,melodic metal
Delain,power metal
Delain,metal
AZYR,hard techno
AZYR,techno
AZYR,acid techno
AZYR,tekno
Kojey Radical,alté
Dieter Müh,neofolk
Dieter Müh,dark ambient
Dieter Müh,drone
Dieter Müh,experimental
Dieter Müh,industrial
DJ Shadow,trip hop
DJ Shadow,downtempo
Teleplasmiste,drone
Teleplasmiste,ambient
Nektar,progressive rock
Nektar,krautrock
Nektar,space rock
Nektar,art rock
Nektar,symphonic rock
Nektar,psychedelic rock
Robert Curgenven,drone
Robert Curgenven,dark ambient
Robert Curgenven,ambient
Robert Curgenven,experimental
Rob Lynch,folk punk
The Pirates,sea shanties
The Pirates,pirate metal
Imperial Leisure,ska punk
Imperial Leisure,ska
Defenestration,nu metal
Defenestration,industrial metal
Omni,celtic
Omni,medieval
Omni,neofolk
Omni,folk metal
Omni,medieval metal
Omni,folk
Bee Gees,disco
Rodney Allen,jangle pop
Nick Parker,folk punk
Vital Remains,death metal
Vital Remains,grindcore
Vital Remains,black metal
Nappy Brown,boogie-woogie
Nappy Brown,doo-wop
Nappy Brown,rockabilly
Steve Hackett,progressive rock
Steve Hackett,symphonic rock
Steve Hackett,art rock
Steve Hackett,progressive metal
The Vapour Trails,power pop
The Vapour Trails,jangle pop
Jesus Christ Superstar,musicals
Connor Selby Band,blues
Connor Selby Band,modern blues
Grandmaster Melle Mel & The Furious Five,east coast hip hop
Wolf Alice,indie
Monsters Build Mean Robots,post-rock
Coil,industrial
Coil,neofolk
Coil,dark ambient
Coil,experimental
Coil,drone
Coil,avant-garde
Coil,industrial rock
Thomas John,classical
Thomas John,classical piano
Florence + the Machine,baroque pop
Lew Lewis Reformer,christmas
Øgïvęš,noise rock
Oceansize,post-rock
Oceansize,progressive rock
Oceansize,space rock
Oceansize,progressive metal
Alicia Keys,r&b
Alicia Keys,neo soul
PENGSHUi,rap metal
Eric Clapton,blues
Eric Clapton,blues rock
Eric Clapton,classic rock
Detestation,hardcore punk
Detestation,grindcore
Fuzzbox,jangle pop
shame,post-punk
Howard Johnson,post-disco
Kylie Minogue,dance pop
SikTh,djent
SikTh,progressive metal
Spirit of the West,celtic rock
Deerhoof,noise rock
Deerhoof,art rock
Strawbs,progressive rock
Strawbs,folk rock
Strawbs,art rock
Strawbs,symphonic rock
Strawbs,baroque pop
Aidan O’Rourke,celtic
Aidan O’Rourke,folk
Graham Coxon,britpop
Wozniak,shoegaze
Wozniak,post-rock
Wozniak,dream pop
Kofi Stone,jazz rap
Badfinger,power pop
Badfinger,jangle pop
Tricky,trip hop
Tricky,downtempo
Matt Hart,progressive house
Carl Perkins,rockabilly
Carl Perkins,rock and roll
Torridon,celtic rock
Torridon,celtic
Wytch Hazel,heavy metal
The Barra MacNeils,celtic
The Barra MacNeils,christmas
HÆLOS,alternative dance
Seek Harbour,melodic hardcore
Seek Harbour,metalcore
The Chameleons,post-punk
The Chameleons,darkwave
The Chameleons,deathrock
The Chameleons,new wave
The Chameleons,cold wave
Dawn Landes,indie folk
Werkha,nu jazz
Werkha,indie jazz
Drag,power metal
Drag,speed metal
Drag,metal
Drag,melodic metal
Drag,symphonic metal
Wormwitch,black metal
Taking Hayley,art pop
Kathryn Tickell and Friends,celtic
Kathryn Tickell and Friends,folk
Beniamino Gigli,opera
Beniamino Gigli,classical
Oysterband,celtic rock
Oysterband,folk rock
Oysterband,folk
Oysterband,celtic
Oysterband,folk punk
New Model Army,post-punk
New Model Army,deathrock
Retribution Gospel Choir,slowcore
Laurie Anderson,art pop
Laurie Anderson,avant-garde
Laurie Anderson,art rock
Laurie Anderson,spoken word
The Corries,celtic
The Corries,folk
The Corries,sea shanties
The Corries,traditional music
Chuck Ragan,folk punk
Chuck Ragan,alt country
Chuck Ragan,americana
Chuck Ragan,acoustic folk
Black Rebel Motorcycle Club,garage rock
Black Rebel Motorcycle Club,gothic country
Black Rebel Motorcycle Club,blues rock
Penny Rimbaud,spoken word
Pearl & The Oysters,grunge
Pearl & The Oysters,rock
Add N to (X),electroclash
Add N to (X),space rock
The Membranes,noise rock
The Membranes,post-punk
MEATRAFFLE,space rock
Simon Townshend,symphonic rock
The Makem Brothers,celtic
Gene Vincent,rockabilly
Gene Vincent,rock and roll
Gene Vincent,doo-wop
Rend Collective,worship
Rend Collective,christian folk
Rend Collective,christian
Rend Collective,ccm
Rend Collective,pop worship
Enola Gay,post-punk
Enola Gay,noise rock
Inverted,dark trap
Say She She,retro soul
The Lottery Winners,sea shanties
Angela Bowie,jazz
Geoff 'Hurricane' Watson,sea shanties
Martin Newell,psychedelic pop
Martin Newell,jangle pop
Martin Newell,power pop
Martin Newell,chamber pop
Arctic Monkeys,indie
Arctic Monkeys,garage rock
Arctic Monkeys,indie rock
Seth Lakeman,folk
Martin Carthy & Dave Swarbrick,folk
Martin Carthy & Dave Swarbrick,folk rock
Sera,shibuya-kei
One Minute Silence,nu metal
One Minute Silence,rap metal
One Minute Silence,alternative metal
One Minute Silence,rap rock
Lee Southall,choral
EXAUDI,choral
Steely Dan,classic rock
Retribution,hardcore
Retribution,hardcore punk
Ben Poole,modern blues
Ben Poole,blues rock
Ben Poole,blues
The Mysterines,indie rock
Kirk Fletcher,modern blues
Kirk Fletcher,blues
Kirk Fletcher,blues rock
Fiat Lux,synthpop
Fiat Lux,new wave
Love Rarely,math rock
Love Rarely,post-hardcore
Deathstars,industrial metal
Deathstars,industrial
Deathstars,gothic metal
Deathstars,industrial rock
Deathstars,metal
Deathstars,ebm
The Zombies,baroque pop
The Zombies,psychedelic rock
The Zombies,psychedelic pop
Desmond Dekker,rocksteady
Desmond Dekker,ska
Desmond Dekker,reggae
Desmond Dekker,roots reggae
Till I'm Bones,ska punk
Till I'm Bones,ska
Midnite City,arena rock
Midnite City,album rock
Midnite City,glam metal
Midnite City,hard rock
Dave Edmunds,rockabilly
Dave Edmunds,power pop
Robb Wilton,comedy
The Captain’s Beard,sea shanties
The Captain’s Beard,celtic rock
Hitlist,big beat
DeadBlondeStars,post-grunge
DeadBlondeStars,noise rock
Martin Barre,edm
Martin Barre,electronica
Martin Barre,progressive house
ochre,idm
ochre,glitch
Roma Radz,hyperpop
Roma Radz,glitch
Rolling Blackouts Coastal Fever,jangle pop
Fermín Muguruza,ska
Fermín Muguruza,ska punk
Breed,alternative rock
Josef K,post-punk
Josef K,jangle pop
Josef K,new wave
Josef K,cold wave
Bring Me the Horizon,metalcore
Bring Me the Horizon,emo
Bring Me the Horizon,screamo
Bring Me the Horizon,post-hardcore
Bring Me the Horizon,rock
Bring Me the Horizon,metal
Groan,stoner rock
Groan,sludge metal
Danny Howard,tech house
Von Hertzen Brothers,finnish rock
Von Hertzen Brothers,progressive rock
Von Hertzen Brothers,progressive metal
Von Hertzen Brothers,finnish pop
Johnny Winter And,blues
Johnny Winter And,blues rock
Johnny Winter And,classic blues
Johnny Winter And,modern blues
Rose Hill Drive,stoner rock
Olive Jones,indie jazz
Hangman’s Chair,doom metal
Hangman’s Chair,sludge metal
Hangman’s Chair,stoner rock
10cc,art rock
10cc,glam rock
Roger Whittaker,schlager
Roger Whittaker,schlagerparty
Roger Whittaker,easy listening
Longwave Club,drone
Yelawolf,country hip hop
Yelawolf,southern hip hop
Chimaira,groove metal
Chimaira,metal
Chimaira,nu metal
Chimaira,metalcore
Rain City Drive,post-hardcore
Rain City Drive,metalcore
Nine Inch Nails,industrial rock
Nine Inch Nails,industrial
Nine Inch Nails,industrial metal
Nine Inch Nails,alternative metal
Nine Inch Nails,electronic rock
Nine Inch Nails,nu metal
Liquid Sky,gothic metal
Skerryvore,celtic rock
Skerryvore,celtic
Skerryvore,traditional music
Black Box,eurodance
Shirley Collins,folk
Karen Matheson,celtic
Jon Foreman,christian folk
Jon Foreman,christian alternative rock
George Gadd,classical
George Gadd,choral
George Gadd,opera
Our Atlantic Roots,christian folk
Our Atlantic Roots,indie folk
The Stars Band,jazz
The Stars Band,swing music
The Stars Band,big band
The Stars Band,vocal jazz
The Stars Band,jazz blues
Walter Trout,blues
Walter Trout,blues rock
Walter Trout,modern blues
BC Camplight,psychedelic pop
Omnerod,progressive metal
DZ Deathrays,garage rock
Dallas Love Field,shoegaze
Matt Wills,tropical house
Matt Wills,piano house
Thomas Nöla et son Orchestre,classical
Thomas Nöla et son Orchestre,orchestra
Thomas Nöla et son Orchestre,avant-garde
June Tabor,folk
June Tabor,folk rock
June Tabor,celtic
Ian Boddy,space music
Ian Boddy,krautrock
Ian Boddy,ambient
Ian Boddy,new age
Ian Boddy,dark ambient
Ian Boddy,drone
Decrepit Birth,death metal
Decrepit Birth,grindcore
Decrepit Birth,deathcore
Evile,thrash metal
Evile,speed metal
Evile,groove metal
Evile,metal
Great Scott,ragtime
Great Scott,nerdcore
Bloodlines,christian rock
Bloodlines,metalcore
San Lorenz,noise rock
Slim Jim Phantom,rockabilly
Slim Jim Phantom,psychobilly
